1609,Spiritual formation
1610,Self-evaluation
1611,Anecdotes
1612,Self-actualization (Psychology)
1613,Influence
1614,Divorce
1615,Panic
1616,"Travels/Italy, India, and Indonesia"
1617,"Women, united states, biography"
1618,"Italy, description and travel"
1619,"India, description and travel"
1620,"Indonesia, description and travel"
1621,18.06 Anglo-American literature
1622,Voyages
1623,Biographies
1624,Ecrivaines voyageuses
1625,International travel
1626,Desarrollo de sí mismo
1627,Voyage
1628,Art d'écrire
1629,Spiritualism
1630,"Problems, exercises"
1631,Textbooks for foreign speakers
1632,Reading comprehension
1633,Readers (Adult)
1634,High interest-low vocabulary books
1635,English language
1636,Readers for new literates
1637,Travelers' writings
1638,Personal memoirs
1639,Biographies as Topic
1640,Authorship
1641,Serie:Percy_Jackson_and_the_Olympians
1642,Greek Mythology
1643,Camps
1644,nyt:series_books=2007-07-21
1645,"Mythology, Greek"
1646,Greek Gods
1647,"Camps, fiction"
1648,"Gods, fiction"
1649,"Legends, Myths, Fables"
1650,Gods and goddesses
1651,Colonies de vacances
1652,Amistad
1653,Campamentos
1654,Mitología griega
1655,Dieux grecs
1656,Jeunes filles
1657,Soeurs
1658,"Fiction, women"
1659,Literatura Norte Americana
1660,March family (Fictitious characters)
1661,"Family life, fiction"
1662,"New england, fiction"
1663,"March family (fictitious characters), fiction"
1664,"Mothers and daughters, fiction"
1665,Dictionaries
1666,Spanish
1667,Madre e hijas
1668,Mothers and daughters
1669,Young men
1670,Children: Grades 4-6
1671,German
1672,Literarne študije
1673,Little women
1674,", Japanese language books, New England, Novela estadounidense, Američki građanski rat, ljubav, obitelj, odrastanje, growing up, žene, New England in fiction, Sisters in fiction, Family life in fiction, Mothers and daughters in fiction, Young women in fiction, Family in fiction,"
1675,collections
1676,", American literature, New England -- Fiction, March family (Fictitious characters) -- Fiction, Sisters -- Fiction, Family life -- New England -- Fiction, Mothers and daughters -- Fiction, Young women -- Fiction, Autobiographical fiction, Children, Children's, Kids, Juvenile, American, Classic, Literature, Historical, Mothers, Daughtes, Married women, Orphans, Coming of life, Manners, Customs, Conduct of life, Social life, open_syllabus_project, Mother-daughter relationship, Folklore, Reading Level-Grade 5, Reading Level-Grade 4, Reading Level-Grade 7, Reading Level-Grade 6, Reading Level-Grade 8,"
1677,biographical
1678,", Buried treasure, Pirates, Adventure and adventurers, Robin Hood (Legendary character), Legends, English Adventure stories, Jungle animals, Feral children, Jungles, Animals, Short stories, Adaptations,"
1679,historical
1680,","
1681,", Chang pian xiao shuo, Zhang pian xiao shuo, AR 8.6.,"
1682,Treasure island (imaginary place)
1683,", British and irish fiction (fictional works by one author), Coming of age, Spanish language materials, Famille March (Personnages fictifs),"
1684,nouvelles
1685,etc. pour la jeunesse
1686,", Mères et filles, Jeunes femmes, Sœurs, Familles, Madres e hijas, Novela juvenil, Jóvenes (Mujeres), Materiales en español, Novela, FICTION / Classics, Hermanos, Familia,"
1687,Little women (Alcott
1688,Louisa May)
1689,", Literature: Classics, Young Adult Books, Romance, Drama, Roman pour la jeunesse, Famille, Frères et soeurs,"
1690,"Historical"""
1691,"Charity schools, fiction"
1692,Married men
1693,"Country homes, fiction"
1694,"Orphans, fiction"
1695,"Married men, fiction"
1696,"Mentally ill women, fiction"
1697,"Family secrets, fiction"
1698,"Manners and customs, fiction"
1699,"Upper class, fiction"
1700,Gothic fiction
1701,"Governesses, fiction"
1702,Detente
1703,Landowners
1704,Americans
1705,"New School for Social Research (New York, N.Y. : 1919-1997)"
1706,Teddy bears
1707,Frau
1708,"Jane Eyre (Brontë, Charlotte)"
